#SRCNAME|DSTNAME|METRIC=VALUE,METRIC=VALUE,...
gcp.asia-northeast1|gcp.asia-southeast1|cost=50.00,delay=73.54
gcp.asia-northeast1|gcp.asia-southeast2|cost=50.00,delay=86.31
gcp.asia-northeast1|gcp.australia-southeast1|cost=150.00,delay=107.58
gcp.asia-northeast1|gcp.australia-southeast2|cost=150.00,delay=119.29
gcp.asia-northeast1|azure.eastus|cost=110.00,delay=154.64
gcp.asia-northeast1|azure.eastus2|cost=110.00,delay=153.87
gcp.asia-northeast1|azure.southcentralus|cost=110.00,delay=134.81
gcp.asia-northeast1|azure.westus2|cost=110.00,delay=99.14
gcp.asia-northeast1|azure.westus3|cost=110.00,delay=108.45
gcp.asia-northeast1|azure.australiaeast|cost=110.00,delay=115.50
gcp.asia-northeast1|azure.southeastasia|cost=110.00,delay=72.21
gcp.asia-northeast1|azure.northeurope|cost=110.00,delay=224.69
gcp.asia-northeast1|azure.swedencentral|cost=110.00,delay=239.81
gcp.asia-northeast1|azure.uksouth|cost=110.00,delay=216.52
gcp.asia-northeast1|azure.westeurope|cost=110.00,delay=220.41
gcp.asia-northeast1|azure.centralus|cost=110.00,delay=142.17
gcp.asia-northeast1|azure.southafricanorth|cost=110.00,delay=373.17
gcp.asia-northeast1|azure.centralindia|cost=110.00,delay=128.77
gcp.asia-northeast1|azure.eastasia|cost=110.00,delay=52.73
gcp.asia-northeast1|azure.japaneast|cost=110.00,delay=3.25
gcp.asia-northeast1|azure.koreacentral|cost=110.00,delay=31.79
gcp.asia-northeast1|azure.canadacentral|cost=110.00,delay=156.27
gcp.asia-northeast1|azure.francecentral|cost=110.00,delay=224.65
gcp.asia-northeast1|azure.germanywestcentral|cost=110.00,delay=223.98
gcp.asia-northeast1|azure.norwayeast|cost=110.00,delay=243.31
gcp.asia-northeast1|azure.polandcentral|cost=110.00,delay=239.80
gcp.asia-northeast1|azure.switzerlandnorth|cost=110.00,delay=224.23
gcp.asia-northeast1|azure.uaenorth|cost=110.00,delay=151.69
gcp.asia-northeast1|azure.brazilsouth|cost=110.00,delay=268.89
gcp.asia-northeast1|azure.qatarcentral|cost=110.00,delay=175.03
gcp.asia-northeast1|azure.northcentralus|cost=110.00,delay=140.10
gcp.asia-northeast1|azure.westus|cost=110.00,delay=107.71
gcp.asia-northeast1|azure.westcentralus|cost=110.00,delay=125.35
gcp.asia-northeast1|azure.australiacentral|cost=110.00,delay=121.01
gcp.asia-northeast1|azure.australiasoutheast|cost=110.00,delay=125.89
gcp.asia-northeast1|azure.japanwest|cost=110.00,delay=10.20
gcp.asia-northeast1|azure.koreasouth|cost=110.00,delay=29.79
gcp.asia-northeast1|azure.southindia|cost=110.00,delay=138.51
gcp.asia-northeast1|azure.canadaeast|cost=110.00,delay=162.69
gcp.asia-northeast1|azure.ukwest|cost=110.00,delay=219.07
gcp.asia-northeast2|aws.us-east-1|cost=110.00,delay=164.06
gcp.asia-northeast2|aws.us-east-2|cost=110.00,delay=164.91
gcp.asia-northeast2|aws.us-west-1|cost=110.00,delay=119.92
gcp.asia-northeast2|aws.us-west-2|cost=110.00,delay=112.22
gcp.asia-northeast2|aws.ap-south-1|cost=110.00,delay=132.89
gcp.asia-northeast2|aws.ap-northeast-3|cost=110.00,delay=2.51
gcp.asia-northeast2|aws.ap-northeast-2|cost=110.00,delay=26.91
gcp.asia-northeast2|aws.ap-southeast-1|cost=110.00,delay=80.36
gcp.asia-northeast2|aws.ap-southeast-2|cost=110.00,delay=114.70
gcp.asia-northeast2|aws.ap-northeast-1|cost=110.00,delay=10.01
gcp.asia-northeast2|aws.ca-central-1|cost=110.00,delay=172.86
gcp.asia-northeast2|aws.eu-central-1|cost=110.00,delay=239.60
gcp.asia-northeast2|aws.eu-west-1|cost=110.00,delay=234.09
gcp.asia-northeast2|aws.eu-west-2|cost=110.00,delay=226.23
gcp.asia-northeast2|aws.eu-west-3|cost=110.00,delay=231.47
gcp.asia-northeast2|aws.eu-north-1|cost=110.00,delay=252.71
gcp.asia-northeast2|aws.sa-east-1|cost=110.00,delay=274.67
gcp.asia-northeast2|gcp.northamerica-northeast1|cost=80.00,delay=159.27
gcp.asia-northeast2|gcp.northamerica-northeast2|cost=80.00,delay=152.72
gcp.asia-northeast2|gcp.southamerica-east1|cost=80.00,delay=262.00
gcp.asia-northeast2|gcp.southamerica-west1|cost=80.00,delay=212.44
gcp.asia-northeast2|gcp.us-central1|cost=80.00,delay=152.56
gcp.asia-northeast2|gcp.us-east1|cost=80.00,delay=168.08
gcp.asia-northeast2|gcp.us-east4|cost=80.00,delay=154.51
gcp.asia-northeast2|gcp.us-east5|cost=80.00,delay=149.09
gcp.asia-northeast2|gcp.us-south1|cost=80.00,delay=140.88
gcp.asia-northeast2|gcp.us-west1|cost=80.00,delay=99.29
gcp.asia-northeast2|gcp.us-west2|cost=80.00,delay=107.51
gcp.asia-northeast2|gcp.us-west3|cost=80.00,delay=120.43
gcp.asia-northeast2|gcp.us-west4|cost=80.00,delay=113.88
gcp.asia-northeast2|gcp.europe-central2|cost=80.00,delay=254.63
gcp.asia-northeast2|gcp.europe-north1|cost=80.00,delay=255.50
gcp.asia-northeast2|gcp.europe-southwest1|cost=80.00,delay=228.19
gcp.asia-northeast2|gcp.europe-west1|cost=80.00,delay=233.47
gcp.asia-northeast2|gcp.europe-west12|cost=80.00,delay=246.58
gcp.asia-northeast2|gcp.europe-west2|cost=80.00,delay=225.07
gcp.asia-northeast2|gcp.europe-west3|cost=80.00,delay=240.36
gcp.asia-northeast2|gcp.europe-west4|cost=80.00,delay=152.79
gcp.asia-northeast2|gcp.europe-west6|cost=80.00,delay=245.25
gcp.asia-northeast2|gcp.europe-west8|cost=80.00,delay=248.04
gcp.asia-northeast2|gcp.europe-west9|cost=80.00,delay=231.95
gcp.asia-northeast2|gcp.me-central1|cost=50.00,delay=180.92
gcp.asia-northeast2|gcp.me-west1|cost=50.00,delay=231.40
gcp.asia-northeast2|gcp.asia-east1|cost=50.00,delay=35.58
gcp.asia-northeast2|gcp.asia-east2|cost=50.00,delay=47.80
gcp.asia-northeast2|gcp.asia-northeast1|cost=50.00,delay=9.89
gcp.asia-northeast2|gcp.asia-northeast3|cost=50.00,delay=31.84
gcp.asia-northeast2|gcp.asia-south1|cost=50.00,delay=139.18
gcp.asia-northeast2|gcp.asia-south2|cost=50.00,delay=147.99
gcp.asia-northeast2|gcp.asia-southeast1|cost=50.00,delay=76.35
gcp.asia-northeast2|gcp.asia-southeast2|cost=50.00,delay=89.68
gcp.asia-northeast2|gcp.australia-southeast1|cost=150.00,delay=106.32
gcp.asia-northeast2|gcp.australia-southeast2|cost=150.00,delay=117.98
gcp.asia-northeast2|azure.eastus|cost=110.00,delay=163.51
gcp.asia-northeast2|azure.eastus2|cost=110.00,delay=162.63
gcp.asia-northeast2|azure.southcentralus|cost=110.00,delay=141.34
gcp.asia-northeast2|azure.westus2|cost=110.00,delay=107.85
gcp.asia-northeast2|azure.westus3|cost=110.00,delay=114.98
gcp.asia-northeast2|azure.australiaeast|cost=110.00,delay=119.00
gcp.asia-northeast2|azure.southeastasia|cost=110.00,delay=79.70
gcp.asia-northeast2|azure.northeurope|cost=110.00,delay=236.56
gcp.asia-northeast2|azure.swedencentral|cost=110.00,delay=251.66
gcp.asia-northeast2|azure.uksouth|cost=110.00,delay=228.26
gcp.asia-northeast2|azure.westeurope|cost=110.00,delay=232.72
gcp.asia-northeast2|azure.centralus|cost=110.00,delay=148.70
gcp.asia-northeast2|azure.southafricanorth|cost=110.00,delay=385.07
gcp.asia-northeast2|azure.centralindia|cost=110.00,delay=133.47
gcp.asia-northeast2|azure.eastasia|cost=110.00,delay=54.80
gcp.asia-northeast2|azure.japaneast|cost=110.00,delay=10.20
gcp.asia-northeast2|azure.koreacentral|cost=110.00,delay=26.68
gcp.asia-northeast2|azure.canadacentral|cost=110.00,delay=163.95
gcp.asia-northeast2|azure.francecentral|cost=110.00,delay=236.69
gcp.asia-northeast2|azure.germanywestcentral|cost=110.00,delay=235.82
gcp.asia-northeast2|azure.norwayeast|cost=110.00,delay=255.26
gcp.asia-northeast2|azure.polandcentral|cost=110.00,delay=251.87
gcp.asia-northeast2|azure.switzerlandnorth|cost=110.00,delay=235.96
gcp.asia-northeast2|azure.uaenorth|cost=110.00,delay=159.16
gcp.asia-northeast2|azure.brazilsouth|cost=110.00,delay=274.76
gcp.asia-northeast2|azure.qatarcentral|cost=110.00,delay=178.29
gcp.asia-northeast2|azure.northcentralus|cost=110.00,delay=148.20
gcp.asia-northeast2|azure.westus|cost=110.00,delay=114.64
gcp.asia-northeast2|azure.westcentralus|cost=110.00,delay=130.30
gcp.asia-northeast2|azure.australiacentral|cost=110.00,delay=123.37
gcp.asia-northeast2|azure.australiasoutheast|cost=110.00,delay=130.35
gcp.asia-northeast2|azure.japanwest|cost=110.00,delay=2.79
gcp.asia-northeast2|azure.koreasouth|cost=110.00,delay=26.45
gcp.asia-northeast2|azure.southindia|cost=110.00,delay=145.87
gcp.asia-northeast2|azure.canadaeast|cost=110.00,delay=166.47
gcp.asia-northeast2|azure.ukwest|cost=110.00,delay=230.94
gcp.asia-northeast3|aws.us-east-1|cost=119.00,delay=181.32
gcp.asia-northeast3|aws.us-east-2|cost=119.00,delay=182.36
gcp.asia-northeast3|aws.us-west-1|cost=119.00,delay=138.07
gcp.asia-northeast3|aws.us-west-2|cost=119.00,delay=128.44
gcp.asia-northeast3|aws.ap-south-1|cost=119.00,delay=129.25
gcp.asia-northeast3|aws.ap-northeast-3|cost=119.00,delay=26.14
gcp.asia-northeast3|aws.ap-northeast-2|cost=119.00,delay=2.71
gcp.asia-northeast3|aws.ap-southeast-1|cost=119.00,delay=75.99
gcp.asia-northeast3|aws.ap-southeast-2|cost=119.00,delay=133.58
gcp.asia-northeast3|aws.ap-northeast-1|cost=119.00,delay=33.51
gcp.asia-northeast3|aws.ca-central-1|cost=119.00,delay=190.15
gcp.asia-northeast3|aws.eu-central-1|cost=119.00,delay=256.00
gcp.asia-northeast3|aws.eu-west-1|cost=119.00,delay=250.38
gcp.asia-northeast3|aws.eu-west-2|cost=119.00,delay=242.70
gcp.asia-northeast3|aws.eu-west-3|cost=119.00,delay=247.86
gcp.asia-northeast3|aws.eu-north-1|cost=119.00,delay=268.72
gcp.asia-northeast3|aws.sa-east-1|cost=119.00,delay=293.49
gcp.asia-northeast3|gcp.northamerica-northeast1|cost=80.00,delay=175.15
gcp.asia-northeast3|gcp.northamerica-northeast2|cost=80.00,delay=168.66
gcp.asia-northeast3|gcp.southamerica-east1|cost=80.00,delay=280.53
gcp.asia-northeast3|gcp.southamerica-west1|cost=80.00,delay=231.58
gcp.asia-northeast3|gcp.us-central1|cost=80.00,delay=172.00
gcp.asia-northeast3|gcp.us-east1|cost=80.00,delay=187.16
gcp.asia-northeast3|gcp.us-east4|cost=80.00,delay=170.48
gcp.asia-northeast3|gcp.us-east5|cost=80.00,delay=165.01
gcp.asia-northeast3|gcp.us-south1|cost=80.00,delay=159.97
gcp.asia-northeast3|gcp.us-west1|cost=80.00,delay=115.19
gcp.asia-northeast3|gcp.us-west2|cost=80.00,delay=126.72
gcp.asia-northeast3|gcp.us-west3|cost=80.00,delay=139.63
gcp.asia-northeast3|gcp.us-west4|cost=80.00,delay=133.32
gcp.asia-northeast3|gcp.europe-central2|cost=80.00,delay=270.66
gcp.asia-northeast3|gcp.europe-north1|cost=80.00,delay=271.48
gcp.asia-northeast3|gcp.europe-southwest1|cost=80.00,delay=244.23
gcp.asia-northeast3|gcp.europe-west1|cost=80.00,delay=249.33
gcp.asia-northeast3|gcp.europe-west12|cost=80.00,delay=262.69
gcp.asia-northeast3|gcp.europe-west2|cost=80.00,delay=241.13
gcp.asia-northeast3|gcp.europe-west3|cost=80.00,delay=256.39
gcp.asia-northeast3|gcp.europe-west4|cost=80.00,delay=172.06
gcp.asia-northeast3|gcp.europe-west6|cost=80.00,delay=261.24
gcp.asia-northeast3|gcp.europe-west8|cost=80.00,delay=264.03
gcp.asia-northeast3|gcp.europe-west9|cost=80.00,delay=247.90
gcp.asia-northeast3|gcp.me-central1|cost=50.00,delay=184.05
gcp.asia-northeast3|gcp.me-west1|cost=50.00,delay=233.77
gcp.asia-northeast3|gcp.asia-east1|cost=50.00,delay=36.14
gcp.asia-northeast3|gcp.asia-east2|cost=50.00,delay=48.18
gcp.asia-northeast3|gcp.asia-northeast1|cost=50.00,delay=33.01
gcp.asia-northeast3|gcp.asia-northeast2|cost=50.00,delay=32.03
gcp.asia-northeast3|gcp.asia-south1|cost=50.00,delay=139.46
gcp.asia-northeast3|gcp.asia-south2|cost=50.00,delay=148.09
gcp.asia-northeast3|gcp.asia-southeast1|cost=50.00,delay=80.24
gcp.asia-northeast3|gcp.asia-southeast2|cost=50.00,delay=93.51
gcp.asia-northeast3|gcp.australia-southeast1|cost=150.00,delay=127.35
gcp.asia-northeast3|gcp.australia-southeast2|cost=150.00,delay=139.16
gcp.asia-northeast3|azure.eastus|cost=119.00,delay=177.73
gcp.asia-northeast3|azure.eastus2|cost=119.00,delay=178.41
gcp.asia-northeast3|azure.southcentralus|cost=119.00,delay=159.88
gcp.asia-northeast3|azure.westus2|cost=119.00,delay=123.74
gcp.asia-northeast3|azure.westus3|cost=119.00,delay=132.82
gcp.asia-northeast3|azure.australiaeast|cost=119.00,delay=137.32
gcp.asia-northeast3|azure.southeastasia|cost=119.00,delay=75.32
gcp.asia-northeast3|azure.northeurope|cost=119.00,delay=239.09
gcp.asia-northeast3|azure.swedencentral|cost=119.00,delay=254.47
gcp.asia-northeast3|azure.uksouth|cost=119.00,delay=230.71
gcp.asia-northeast3|azure.westeurope|cost=119.00,delay=234.81
gcp.asia-northeast3|azure.centralus|cost=119.00,delay=166.36
gcp.asia-northeast3|azure.southafricanorth|cost=119.00,delay=387.64
gcp.asia-northeast3|azure.centralindia|cost=119.00,delay=130.51
gcp.asia-northeast3|azure.eastasia|cost=119.00,delay=43.81
gcp.asia-northeast3|azure.japaneast|cost=119.00,delay=29.98
gcp.asia-northeast3|azure.koreacentral|cost=119.00,delay=2.09
gcp.asia-northeast3|azure.canadacentral|cost=119.00,delay=180.20
gcp.asia-northeast3|azure.francecentral|cost=119.00,delay=239.15
gcp.asia-northeast3|azure.germanywestcentral|cost=119.00,delay=238.39
gcp.asia-northeast3|azure.norwayeast|cost=119.00,delay=257.61
gcp.asia-northeast3|azure.polandcentral|cost=119.00,delay=254.70
gcp.asia-northeast3|azure.switzerlandnorth|cost=119.00,delay=238.41
gcp.asia-northeast3|azure.uaenorth|cost=119.00,delay=155.57
gcp.asia-northeast3|azure.brazilsouth|cost=119.00,delay=292.39
gcp.asia-northeast3|azure.qatarcentral|cost=119.00,delay=175.43
gcp.asia-northeast3|azure.northcentralus|cost=119.00,delay=164.19
gcp.asia-northeast3|azure.westus|cost=119.00,delay=132.06
gcp.asia-northeast3|azure.westcentralus|cost=119.00,delay=150.10
gcp.asia-northeast3|azure.australiacentral|cost=119.00,delay=141.82
gcp.asia-northeast3|azure.australiasoutheast|cost=119.00,delay=148.53
gcp.asia-northeast3|azure.japanwest|cost=119.00,delay=25.79
gcp.asia-northeast3|azure.koreasouth|cost=119.00,delay=8.17
gcp.asia-northeast3|azure.southindia|cost=119.00,delay=138.46
gcp.asia-northeast3|azure.canadaeast|cost=119.00,delay=182.57
gcp.asia-northeast3|azure.ukwest|cost=119.00,delay=233.47
gcp.asia-south1|aws.us-east-1|cost=110.00,delay=218.70
gcp.asia-south1|aws.us-east-2|cost=110.00,delay=228.83
gcp.asia-south1|aws.us-west-1|cost=110.00,delay=238.01
gcp.asia-south1|aws.us-west-2|cost=110.00,delay=228.66
gcp.asia-south1|aws.ap-south-1|cost=110.00,delay=2.18
gcp.asia-south1|aws.ap-northeast-3|cost=110.00,delay=138.27
gcp.asia-south1|aws.ap-northeast-2|cost=110.00,delay=139.00
gcp.asia-south1|aws.ap-southeast-1|cost=110.00,delay=61.45
gcp.asia-south1|aws.ap-southeast-2|cost=110.00,delay=153.46
gcp.asia-south1|aws.ap-northeast-1|cost=110.00,delay=131.92
gcp.asia-south1|aws.ca-central-1|cost=110.00,delay=227.48
gcp.asia-south1|aws.eu-central-1|cost=110.00,delay=143.08
gcp.asia-south1|aws.eu-west-1|cost=110.00,delay=160.78
gcp.asia-south1|aws.eu-west-2|cost=110.00,delay=152.84
gcp.asia-south1|aws.eu-west-3|cost=110.00,delay=145.85
gcp.asia-south1|aws.eu-north-1|cost=110.00,delay=165.24
gcp.asia-south1|aws.sa-east-1|cost=110.00,delay=331.83
gcp.asia-south1|gcp.northamerica-northeast1|cost=80.00,delay=223.43
gcp.asia-south1|gcp.northamerica-northeast2|cost=80.00,delay=230.82
gcp.asia-south1|gcp.southamerica-east1|cost=80.00,delay=331.67
gcp.asia-south1|gcp.southamerica-west1|cost=80.00,delay=331.55
gcp.asia-south1|gcp.us-central1|cost=80.00,delay=241.11
gcp.asia-south1|gcp.us-east1|cost=80.00,delay=229.27
gcp.asia-south1|gcp.us-east4|cost=80.00,delay=218.18
gcp.asia-south1|gcp.us-east5|cost=80.00,delay=228.03
gcp.asia-south1|gcp.us-south1|cost=80.00,delay=249.10
gcp.asia-south1|gcp.us-west1|cost=80.00,delay=215.21
gcp.asia-south1|gcp.us-west2|cost=80.00,delay=226.72
gcp.asia-south1|gcp.us-west3|cost=80.00,delay=239.73
gcp.asia-south1|gcp.us-west4|cost=80.00,delay=233.06
gcp.asia-south1|gcp.europe-central2|cost=80.00,delay=158.45
gcp.asia-south1|gcp.europe-north1|cost=80.00,delay=176.19
gcp.asia-south1|gcp.europe-southwest1|cost=80.00,delay=144.64
gcp.asia-south1|gcp.europe-west1|cost=80.00,delay=144.49
gcp.asia-south1|gcp.europe-west12|cost=80.00,delay=135.87
gcp.asia-south1|gcp.europe-west2|cost=80.00,delay=149.40
gcp.asia-south1|gcp.europe-west3|cost=80.00,delay=144.00
gcp.asia-south1|gcp.europe-west4|cost=80.00,delay=241.36
gcp.asia-south1|gcp.europe-west6|cost=80.00,delay=139.05
gcp.asia-south1|gcp.europe-west8|cost=80.00,delay=135.17
gcp.asia-south1|gcp.europe-west9|cost=80.00,delay=142.07
gcp.asia-south1|gcp.me-central1|cost=50.00,delay=47.77
gcp.asia-south1|gcp.me-west1|cost=50.00,delay=98.49
gcp.asia-south1|gcp.asia-east1|cost=50.00,delay=104.36
gcp.asia-south1|gcp.asia-east2|cost=50.00,delay=95.99
gcp.asia-south1|gcp.asia-northeast1|cost=50.00,delay=132.95
gcp.asia-south1|gcp.asia-northeast2|cost=50.00,delay=138.65
gcp.asia-south1|gcp.asia-northeast3|cost=50.00,delay=139.62
gcp.asia-south1|gcp.asia-south2|cost=50.00,delay=21.78
gcp.asia-south1|gcp.asia-southeast1|cost=50.00,delay=60.93
gcp.asia-south1|gcp.asia-southeast2|cost=50.00,delay=73.46
gcp.asia-south1|gcp.australia-southeast1|cost=150.00,delay=153.11
gcp.asia-south1|gcp.australia-southeast2|cost=150.00,delay=144.56
gcp.asia-south1|azure.eastus|cost=110.00,delay=209.96
gcp.asia-south1|azure.eastus2|cost=110.00,delay=213.07
gcp.asia-south1|azure.southcentralus|cost=110.00,delay=241.32
gcp.asia-south1|azure.westus2|cost=110.00,delay=222.65
gcp.asia-south1|azure.westus3|cost=110.00,delay=237.75
gcp.asia-south1|azure.australiaeast|cost=110.00,delay=148.66
gcp.asia-south1|azure.southeastasia|cost=110.00,delay=56.23
gcp.asia-south1|azure.northeurope|cost=110.00,delay=146.75
gcp.asia-south1|azure.swedencentral|cost=110.00,delay=159.99
gcp.asia-south1|azure.uksouth|cost=110.00,delay=138.29
gcp.asia-south1|azure.westeurope|cost=110.00,delay=139.84
gcp.asia-south1|azure.centralus|cost=110.00,delay=247.64
gcp.asia-south1|azure.southafricanorth|cost=110.00,delay=278.34
gcp.asia-south1|azure.centralindia|cost=110.00,delay=4.25
gcp.asia-south1|azure.eastasia|cost=110.00,delay=91.78
gcp.asia-south1|azure.japaneast|cost=110.00,delay=130.01
gcp.asia-south1|azure.koreacentral|cost=110.00,delay=138.93
gcp.asia-south1|azure.canadacentral|cost=110.00,delay=222.05
gcp.asia-south1|azure.francecentral|cost=110.00,delay=136.37
gcp.asia-south1|azure.germanywestcentral|cost=110.00,delay=135.65
gcp.asia-south1|azure.norwayeast|cost=110.00,delay=163.37
gcp.asia-south1|azure.polandcentral|cost=110.00,delay=151.53
gcp.asia-south1|azure.switzerlandnorth|cost=110.00,delay=131.33
gcp.asia-south1|azure.uaenorth|cost=110.00,delay=28.25
gcp.asia-south1|azure.brazilsouth|cost=110.00,delay=317.64
gcp.asia-south1|azure.qatarcentral|cost=110.00,delay=37.71
gcp.asia-south1|azure.northcentralus|cost=110.00,delay=227.09
gcp.asia-south1|azure.westus|cost=110.00,delay=231.36
gcp.asia-south1|azure.westcentralus|cost=110.00,delay=247.45
gcp.asia-south1|azure.australiacentral|cost=110.00,delay=155.02
gcp.asia-south1|azure.australiasoutheast|cost=110.00,delay=151.93
gcp.asia-south1|azure.japanwest|cost=110.00,delay=136.30
gcp.asia-south1|azure.koreasouth|cost=110.00,delay=132.63
gcp.asia-south1|azure.southindia|cost=110.00,delay=34.22
gcp.asia-south1|azure.canadaeast|cost=110.00,delay=224.03
gcp.asia-south1|azure.ukwest|cost=110.00,delay=140.82
gcp.asia-south2|aws.us-east-1|cost=110.00,delay=268.35
gcp.asia-south2|aws.us-east-2|cost=110.00,delay=268.41
gcp.asia-south2|aws.us-west-1|cost=110.00,delay=248.83
gcp.asia-south2|aws.us-west-2|cost=110.00,delay=239.08
gcp.asia-south2|aws.ap-south-1|cost=110.00,delay=22.81
gcp.asia-south2|aws.ap-northeast-3|cost=110.00,delay=146.53
gcp.asia-south2|aws.ap-northeast-2|cost=110.00,delay=148.65
gcp.asia-south2|aws.ap-southeast-1|cost=110.00,delay=72.94
gcp.asia-south2|aws.ap-southeast-2|cost=110.00,delay=161.74
gcp.asia-south2|aws.ap-northeast-1|cost=110.00,delay=143.53
gcp.asia-south2|aws.ca-central-1|cost=110.00,delay=277.87
gcp.asia-south2|aws.eu-central-1|cost=110.00,delay=172.51
gcp.asia-south2|aws.eu-west-1|cost=110.00,delay=176.91
gcp.asia-south2|aws.eu-west-2|cost=110.00,delay=168.64
gcp.asia-south2|aws.eu-west-3|cost=110.00,delay=166.94
gcp.asia-south2|aws.eu-north-1|cost=110.00,delay=193.89
gcp.asia-south2|aws.sa-east-1|cost=110.00,delay=381.81
gcp.asia-south2|gcp.northamerica-northeast1|cost=80.00,delay=241.57
gcp.asia-south2|gcp.northamerica-northeast2|cost=80.00,delay=249.64
gcp.asia-south2|gcp.southamerica-east1|cost=80.00,delay=350.71
gcp.asia-south2|gcp.southamerica-west1|cost=80.00,delay=342.81
gcp.asia-south2|gcp.us-central1|cost=80.00,delay=259.81
gcp.asia-south2|gcp.us-east1|cost=80.00,delay=247.48
gcp.asia-south2|gcp.us-east4|cost=80.00,delay=236.46
gcp.asia-south2|gcp.us-east5|cost=80.00,delay=245.94
gcp.asia-south2|gcp.us-south1|cost=80.00,delay=270.16
gcp.asia-south2|gcp.us-west1|cost=80.00,delay=224.38
gcp.asia-south2|gcp.us-west2|cost=80.00,delay=236.59
gcp.asia-south2|gcp.us-west3|cost=80.00,delay=245.95
gcp.asia-south2|gcp.us-west4|cost=80.00,delay=244.49
gcp.asia-south2|gcp.europe-central2|cost=80.00,delay=176.25
gcp.asia-south2|gcp.europe-north1|cost=80.00,delay=194.08
gcp.asia-south2|gcp.europe-southwest1|cost=80.00,delay=162.35
gcp.asia-south2|gcp.europe-west1|cost=80.00,delay=162.98
gcp.asia-south2|gcp.europe-west12|cost=80.00,delay=153.83
gcp.asia-south2|gcp.europe-west2|cost=80.00,delay=168.16
gcp.asia-south2|gcp.europe-west3|cost=80.00,delay=162.10
gcp.asia-south2|gcp.europe-west4|cost=80.00,delay=259.45
gcp.asia-south2|gcp.europe-west6|cost=80.00,delay=157.89
gcp.asia-south2|gcp.europe-west8|cost=80.00,delay=153.01
gcp.asia-south2|gcp.europe-west9|cost=80.00,delay=162.02
gcp.asia-south2|gcp.me-central1|cost=50.00,delay=65.75
gcp.asia-south2|gcp.me-west1|cost=50.00,delay=115.94
